id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
767,Harry Potter and the Half-Blood Prince,Adventure-Fantasy,en,As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end Dumbledore recruits his old friend and colleague Horace Slughorn whom he believes holds crucial information. Even as the decisive showdown looms romance blossoms for Harry Ron Hermione and their classmates. Love is in the air but danger lies ahead and Hogwarts may never be the same again.,137.468,Warner Bros. Pictures-Heyday Films,7/15/09,250000000,933959197,153,Released,Dark Secrets Revealed,7.694,18551,Daniel Radcliffe-Rupert Grint-Emma Watson-Jim Broadbent-Michael Gambon-Tom Felton-Alan Rickman-Bonnie Wright-Jessie Cave-Evanna Lynch-Freddie Stroma-Robbie Coltrane-Helena Bonham Carter-Maggie Smith-Timothy Spall-David Thewlis-Julie Walters-David Bradley-Warwick Davis-Gemma Jones-Helen McCrory-Natalia Tena-Mark Williams-Dave Legeno-Elarica Johnson-Geraldine Somerville-Oliver Phelps-James Phelps-Alfred Enoch-Robert Knox-Amber Evans-Ruby Evans-Louis Cordice-Scarlett Hefner-Jamie Waylett-Josh Herdman-Matthew Lewis-William Melling-Anna Shaffer-Devon Murray-Georgina Leonidas-Isabella Laughland-Afshan Azad-Shefali Chowdhury-Amelda Brown-Hero Fiennes Tiffin-Jack Pryor-Mark Lockyer-Paul Ritter-Frank Dillane-Joerg Stadler-Caroline Wildi-Ralph Ineson-Suzie Toase-Rod Hunt-Katie Leung-Nathan Clarke-Olivia Jewson-Freddie Rose,witch-dying and death-london england-magic-school of witchcraft-apparition-curse-teenage crush-school-werewolf-teenage love-luck-wizard-secret past-christmas-based on young adult novel,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,675-12444-12445-674-672-671-673-63449-58-285-918078-1865-919590-22-483898-557-1082707-445033-1039274-319391-12
809,Shrek 2,Animation-Family-Comedy-Fantasy-Adventure-Romance,en,Shrek Fiona and Donkey set off to Far Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.,153.021,DreamWorks Pictures-Pacific Data Images-DreamWorks Animation,5/19/04,150000000,928760770,93,Released,Once upon another time...,7.2,10783,Mike Myers-Eddie Murphy-Cameron Diaz-Julie Andrews-Antonio Banderas-John Cleese-Rupert Everett-Jennifer Saunders-Aron Warner-Kelly Asbury-Cody Cameron-Conrad Vernon-Christopher Knights-David P. Smith-Mark Moseley-Kelly Cooney-Wendy Bilanski-Larry King-Guillaume Aretos-Chris Miller-Latifa Ouaou-Alina Phelan-Erika Thomas-Joan Rivers-Andrew Adamson,prison-magic-liberation-honeymoon-prince-fairy tale-parents-in-law-kingdom-enchantment-transformation-princess-sequel-anthropomorphism-dragon-ogre-cartoon donkey,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,/l45UqyARB3WxpYNuACjMjndpe85.jpg,810-808-10192-953-425-950-8355-9502-10527-863-2062-38757-862-1593-10555-10193-585-9806-12-920-37135
895435,Be Somebody,Mystery-Comedy-Drama,zh,A group of filmmakers are gathered in a dark and windy night for preparation of shooting a film based on a sensational murder case. It's unrealized that they are placed in the real crime scene and the true murderer is among them.,2.535,çÎÇçÏ_Œ_±_ü_-Shanghai PMF Media-_üàŒêöŒ_©Œ¨Ï,11-11-2021,40000000,927000000,123,Released,,7,20,Yin Zheng-Deng Jiajia-Yu Entai-Haoyu Yang-Chen Minghao-Zhang Benyu-Ke Da-Qin Xiaoxian-Deng Enxi,,/8z7IptdlKjox7BIiwNwSdSV68HP.jpg,/56RNLigrw1qPtxiohkFkXPRKrJO.jpg,902478
121,The Lord of the Rings: The Two Towers,Adventure-Fantasy-Action,en,Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli Legolas and Aragorn search for the orc-captured Merry and Pippin. All along nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.,74.211,New Line Cinema-WingNut Films-The Saul Zaentz Company,12/18/02,79000000,926287400,179,Released,A New Power Is Rising.,8.384,20209,Viggo Mortensen-Elijah Wood-Sean Astin-Andy Serkis-Ian McKellen-Billy Boyd-Dominic Monaghan-Bernard Hill-John Rhys-Davies-Orlando Bloom-Miranda Otto-David Wenham-Brad Dourif-Liv Tyler-Cate Blanchett-Karl Urban-Christopher Lee-Hugo Weaving-Craig Parker-Bruce Allpress-John Bach-Sala Baker-Jed Brophy-Sam Comery-Calum Gittins-Phil Grieve-Bruce Hopkins-Paris Howe Strewe-Nathaniel Lees-John Leigh-Robbie Magasiva-Robyn Malcolm-Bruce Phillips-Robert Pollock-Olivia Tennet-Raymond Trickitt-Stephen Ure-Billy Jackson-Katie Jackson-Victoria Beynon-Cole-Lee Hartley-Frazer Anderson-Ben Barrington-Jarl Benzon-JÌürn Benzon-Owen Black-Dorothy Anne Bonner-Ben Britton-Riley Brophy-Alistair Browning-Alix Bushnell-Sean Button-Ryan Carey-Rodney Cook-Augie Davis-Mana Hira Davis-Shane Dawson-Karlos Drinkwater-Aron Eastwood-Frank Edwards-Clint Elvy-Alexia Fairbrother-Daniel Falconer-Siaosi Fonua-Kester Fordham-Michael Fowler-Ben Fransham-Frank Goldingham-Winham Hammond-Jonathan Harding-Lucas Hayward-Dan Hennah-Jason Hood-Lani Jackson-Peter Jackson-Gareth Jensen-Sam Kelly-Richard Knowles-Sandro Kopp-Sam La Hood-Don Langridge-Michael Lawrence-Alan Lee-Jono Manks-Brent McIntyre-Dra McKay-Joseph Mika-Hunt-Dean Morganty-Henry Mortensen-Francis Mountjoy-Paul Norell-Barrie M. Osborne-Allan Poppleton-Gareth Reeves-Miranda Rivers-Campbell Rousselle-Matthew J. Saville-Samuel E. Shore-Allan Smith-Greg Tozer-Piripi Waretini-Tim Wong-John Wraight-Kelley Kerr Young-Robert Young-Sean Bean-Timothy Lee-John Noble-Phillip Spencer-Harris,elves-dwarf-orcs-based on novel or book-explosive-cave-funeral-siege-fort-army-addiction-mission-attack-dragon-guide-death-split personality-wizard-ring-live action and animation-sword and sorcery,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,/nS4picOwj15APKzJeBCk6EBcMG5.jpg,120-122-49051-57158-1891-603-122917-11-22-155-272-98-12445-58-27205-673-49026-1726-675-12444-672
1893,Star Wars: Episode I - The Phantom Menace,Adventure-Action-Science Fiction,en,Anakin Skywalker a young slave strong with the Force is discovered on Tatooine. Meanwhile the evil Sith have returned enacting their plot for revenge against the Jedi.,36.902,Lucasfilm,5/19/99,115000000,924317558,136,Released,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,6.523,12982,Liam Neeson-Ewan McGregor-Natalie Portman-Jake Lloyd-Ian McDiarmid-Pernilla August-Oliver Ford Davies-Hugh Quarshie-Ahmed Best-Anthony Daniels-Kenny Baker-Frank Oz-Terence Stamp-Brian Blessed-Andy Secombe-Ray Park-Lewis Macleod-Warwick Davis-Steve Speirs-Silas Carson-Jerome St. John Blake-Alan Ruscoe-Ralph Brown-Celia Imrie-Benedict Taylor-Clarence Smith-Samuel L. Jackson-Dominic West-Karol Cristina da Silva-Liz Wilson-Candice Orwell-Sofia Coppola-Keira Knightley-Bronagh Gallagher-John Fensom-Greg Proops-Scott Capurro-Margaret Towner-Dhruv Chanchani-Oliver Walpole-Megan Udall-Hassani Shapi-Gin Clarke-Khan Bonfils-Michelle Taylor-Michaela Cottrell-Dipika O'Neill Joti-Phil Eason-Mark Coulier-Lindsay Duncan-Peter Serafinowicz-James Taylor-Chris Sanders-Toby Longworth-Marc Silk-Danny Wagner-Amanda Lucas-Katie Lucas-Richard Armitage-Sacha Alexander-Simon Allen-Paul Bannon-Don Bies-Trisha Biggar-Michonne Bourriague-Douglas Bunn-Ben Burtt-Doug Chiang-Rob Coleman-Roman Coppola-Sean Cronin-Zsuzsanna Cseh-Matt Daniel-Baker-Russell Darling-Philip Delancy-Sebastian Dewing-Andrew Doucette-C. Michael Easton-Andrew Elias-Catherine Ernster-Salo Gardner-Andrew Gersh-Patrice Girod-Ned Gorman-Joss Gower-Raymond Griffiths-Nathan Hamill-Tim Harrington-Sally Hawkins-Jack Hayes-Nifa Hindes-Nishan Hindes-Frank Huseyin-Alexi Kaye Campbell-David Knight-John Knoll-Kamay Lau-Andrew Lawden-John M. Levin-Dan Madsen-Iain McCaig-Rick McCallum-JoÌ£o Costa Menezes-Taylor Murphy-Lorne Peterson-Andrew Raven-Robby the Robot-Steve Sansweet-Mike Savva-Christopher Scarabosio-Jeff Shay-Christian Simpson-Paul Martin Smith-Scott Squires-Tom Sylla-Bill Tlusty-Matthew Wood-Jeff Olson-Michael Dondero,prophecy-senate-queen-taskmaster-galaxy-apprentice-taxes-space opera,/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,/wDe8LzwuvHYYiuwyNfxdYQq8ti4.jpg,1894-1895-1892-1891-11-140607-330459-181808-12180-87-558-89-85-217-557-121-285-348350-36657-58-36658
329,Jurassic Park,Adventure-Science Fiction,en,A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However the park is anything but amusing as the security systems go off-line and the dinosaurs escape.,30.184,Universal Pictures-Amblin Entertainment,06-11-1993,63000000,920100000,127,Released,An adventure 65 million years in the making.,7.944,15357,Sam Neill-Laura Dern-Jeff Goldblum-Richard Attenborough-Bob Peck-Wayne Knight-Ariana Richards-Joseph Mazzello-Martin Ferrero-Samuel L. Jackson-BD Wong-Gerald R. Molen-Miguel Sandoval-Cameron Thor-Christopher John Fields-Whit Hertford-Dean Cundey-Jophery C. Brown-Tom Mishler-Greg Burson-Adrian Escober-Richard Kiley-Brad M. Bucklin-Laura Burnett-Michael Lantieri-Gary Rodriguez-Lata Ryan-Brian Smrz-Rip Lee Walker-Robert 'Bobby Z' Zajonc,exotic island-island-triceratops-brontosaurus-electric fence-dna-tyrannosaurus rex-paleontology-dinosaur-amusement park-theme park,/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg,/79bJL9ydAMYVltuNTt4VhxORqIz.jpg,330-331-85-607-105-89-601-135397-280-165-87-1891-8587-857-218-557-22-98-862-558-602
424694,Bohemian Rhapsody,Music-Drama,en,Singer Freddie Mercury guitarist Brian May drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control Queen soon faces its greatest challenge yet ‰ÛÒ finding a way to keep the band together amid the success and excess.,55.063,20th Century Fox-Regency Enterprises-GK Films-TSG Entertainment,10/24/18,52000000,910800000,135,Released,Fearless lives forever,7.995,16091,Rami Malek-Gwilym Lee-Ben Hardy-Joseph Mazzello-Lucy Boynton-Aidan Gillen-Allen Leech-Tom Hollander-Mike Myers-Aaron McCusker-Meneka Das-Ace Bhatti-Priya Blackburn-Max Bennett-Dermot Murphy-Dickie Beau-Jack Roth-Neil Fox-Roberts-Jess Radomska-Michelle Duncan-Ross Green-Bruce Mackinnon-Joshua Higgott-Pat Lally-William Owen-Philip Andrew-Tim Plester-Felipe Bejarano-Kieran Hardcastle-Martin Oelbermann-Ian Gabriel Dumdum-Matt Greenwood-Royce Cronin-James MacLaren-Andrew Bowerman-Drew P.-Haf Gibson-Honor Hellon-Rosy Benjamin-Leila Crerar-Katherine Newman-Adam Rauf-Peter Howe-John Ottman-James Wallace-Matthew Houston-Scott Morrison Watson-Devlin Lloyd-Stefan Kopiecki-Garry Summers-Matthew Fredricks-Ian Jareth Williamson-Adam Lazarus-Johanna Thea-Adam Lambert-Andreea Helen David-Jason Lines-Adam James Johnston,london england-aids-musician-1970s-queen-biography-based on true story-singer-hiv-male homosexuality-fame-rock band-lgbt-1980s-gay theme-music movie,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,/dcvbs8z0GEXslC1kCT77x19XDeR.jpg,493092-332562-9303-490132-338952-487558-16664-375262-17979-426426-369972-297802-9444-335983-475557-260513-284054-504608-299536-404368-324857
779029,The Battle at Lake Changjin,Drama-War,zh,Korean War winter 1950. In the frozen and snowy area of Changjin Lake a bloody battle is about to begin between the elite troops of the United States and China.,14.573,Shanghai Film Group-China Film Group Corporation-Bona Film Group-Beijing Dengfeng International Culture-Alibaba Pictures Group-Distribution Workshop-Huaxia Film Distribution-August 1st Film Studio,9/30/21,200000000,902540935,178,Released,Do they fall out of the goddamn sky?,6.3,56,Wu Jing-Jackson Yee-Duan Yihong-Yawen Zhu-Jerry Lee-Zhang Hanyu-Hu Jun-Elvis Han-Oho Ou-Shi Pengyuan-Huang Xuan-Tang Guoqiang-Liu Jin-Lu Qi-Zhou Xiaobin-Wang Wufu-Liu Sha-Yang Yiwei-Lin Yongjian-Geng Le-Wang Ning-Wang Tonghui-Guo Siming-Zhao Yihan-Bai Xuanshuo-James Filbird-Steven John Venn-Yi Gang-Wu Weidong-Wang Yanyang-Li Mincheng-Wang Hongtao-Tiger Xu-Thomas Fiquet-Li Zhuoyang-He Yuefei-Tang Zhiqiang-Liu Zhiwei-Zhuang Xiaolong-Xin Yubo-Zhang Yue-ZhenWei Wang-ZeXuan Chen-Li Xiaofeng,korean war-chinese communism-communist propaganda,/5q22mBfsFVvtxscYI52dicYchuK.jpg,/dwNeWkccTWJCgfc6yqpkuH93nSu.jpg,928123-614017-51533-215524-284650-356898-902478-142418-449508-185837-143220-43981-394974-33320-856437-279067-612845-344556-568160-11878-391
674,Harry Potter and the Goblet of Fire,Adventure-Fantasy-Family,en,When Harry Potter's name emerges from the Goblet of Fire he becomes a competitor in a grueling battle for glory among three wizarding schools‰ÛÓthe Triwizard Tournament. But since Harry never submitted his name for the Tournament who did? Now Harry must confront a deadly dragon fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.,220.17,Warner Bros. Pictures-Heyday Films-Patalex IV Productions Limited,11/16/05,150000000,895921036,157,Released,Dark And Difficult Times Lie Ahead.,7.817,18491,Daniel Radcliffe-Rupert Grint-Emma Watson-Robbie Coltrane-Ralph Fiennes-Michael Gambon-Brendan Gleeson-Jason Isaacs-Gary Oldman-Miranda Richardson-Alan Rickman-Maggie Smith-Timothy Spall-Frances de la Tour-Predrag Bjelac-David Bradley-Warwick Davis-Tom Felton-Robert Hardy-Shirley Henderson-Roger Lloyd Pack-Mark Williams-Stanislav Yanevski-Robert Pattinson-ClÌ©mence PoÌ©sy-Eric Sykes-David Tennant-James Phelps-Oliver Phelps-Bonnie Wright-Jeff Rawle-Philip Rham-Olivia Higginbottom-Ashley Artus-Alex Palmer-Paschal Friel-Richard Rosson-Sheila Allen-Su Elliot-Anne Lacy-Flip Webster-David Sterne-Christopher Whittingham-Liam McKenna-Campbell Graham-Margery Mason-Katie Leung-Matthew Lewis-William Melling-Devon Murray-Afshan Azad-Shefali Chowdhury-Angelica Mandy-Tolga Safer-Alfred Enoch-Louis Doyle-Jamie Waylett-Josh Herdman-Charlotte Skeoch-Robert Wilfort-Tiana Benjamin-Henry Lloyd-Hughes-Jarvis Cocker-Jonny Greenwood-Philip Selway-Steve Mackey-Jason Buckle-Steve Claydon-Alan Watts-Adrian Rawlins-Geraldine Somerville-Oliver Miceli-Jesy Nelson,witch-based on novel or book-world cup-maze-magic-dying and death-school of witchcraft-chosen one-black magic-mermaid-boarding school-vision-school-tournament-dragon-wizard-teenage hero-based on young adult novel,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,/8f9dnOtpArDrOMEylpSN9Sc6fuz.jpg,673-672-671-675-767-12444-12445-58-22-285-1865-12-585-121-70160-425-12155-8587-557-808-118
559,Spider-Man 3,Fantasy-Action-Adventure,en,The seemingly invincible Spider-Man goes up against an all-new crop of villains‰ÛÓincluding the shape-shifting Sandman. While Spider-Man‰Ûªs superpowers are altered by an alien organism his alter ego Peter Parker deals with nemesis Eddie Brock and also gets caught up in a love triangle.,76.157,Laura Ziskin Productions-Marvel Studios,05-01-2007,258000000,890871626,139,Released,The battle within.,6.382,12558,Tobey Maguire-Kirsten Dunst-James Franco-Thomas Haden Church-Topher Grace-Bryce Dallas Howard-Rosemary Harris-J.K. Simmons-James Cromwell-Dylan Baker-Theresa Russell-Bill Nunn-Bruce Campbell-Elizabeth Banks-Ted Raimi-Perla Haney-Jardine-Willem Dafoe-Cliff Robertson-Elya Baskin-Mageina Tovah-John Paxton-Becky Ann Baker-Stan Lee-Michael Papajohn-Joe Manganiello-Hal Fishman-Lucy Gordon-Steve Valentine-Tim Maculan-Marc Vann-Joe Bays-Gregg Daniel-Rogelio T. Ramos-Timothy Patrick Quill-Menachem Mendel Boymelgreen-Nasir Stewart-Austin Hendrickson-Taylor Hemhauser-Kathryn Bryding-Joe Virzi-Bill E. Rogers-Michael Alexander-April Parker-Jones-Edward Padilla-Robert Curtis Brown-Paul Terrell Clayton-Carolyn Neff-Christina Cindrich-Sonya Maddox-Andre B. Blake-Derrick 'Phoenix' Thomas-Jessi Collins-Michael McLaughlin-Anne Gartlan-Emilio Rivera-Keith Woulard-Reynaldo Gallegos-Jim Coope-Dean Edwards-Margaret Laney-Toni Wynne-Aimee Miles-Tanya Bond-Mark Kubr-Emma Raimi-Lorne Raimi-Henry Raimi-Alan Cohn-Dan Callahan-Daniel Cummings-Ron King-Carol Chaikin-Vance Hammond-Frank Anello-Anya Avaeva-David Backus-Tony Besson-Michael Ciesla-Irina Costa-John Crann-Crystal Marie Denha-Amy V. Dewhurst-Paul Edney-Keith Fausnaught-Logan Fry-Kevin Fung-Tony Galtieri-Brian Hopson-Andrew James Jones-Natalie Jones-Christopher Jude-Brittany Krall-Pierangeli Llinas-Bernadette Lords-Natalie McNeil-Martha Millan-Michele-Nanette Miller-Claudia Katz Minnick-Jen Oda-Anjelia Pelay-Nick Poltoranin-Vanessa Reseland-La Rivers-Bria Roberts-Vanessa Ross-Brenna Roth-Shade Rupe-Eric Shackelford-Daniel Shafer-Abbey Skinner-Kristin Somo-Jennifer Sparks-Christopher Stadulis-Arne Starr-Aija Terauda-Evelyn Vaccaro-Nick Vlassopoulos-Sincerely A. Ward-Jennifer Weston-Ray Wineteer-Emily Eckes-Samantha Ressler,loss of loved one-dual identity-amnesia-sandstorm-love of one's life-forgiveness-spider-wretch-egomania-sand-narcism-hostility-sequel-superhero-based on comic-revenge-symbiote,/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,/6MQmtWk4cFwSDyNvIgoJRBIHUT3.jpg,558-557-1930-102382-9738-1979-10138-1724-36668-36658-285-36657-10195-2080-1858-1726-1771-58-68721-425-8373
8355,Ice Age: Dawn of the Dinosaurs,Animation-Comedy-Family-Adventure,en,Times are changing for Manny the moody mammoth Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors ‰ÛÒ the mighty dinosaurs.,58.259,Blue Sky Studios-20th Century Fox Animation-20th Century Fox,6/26/09,90000000,886686817,94,Released,You Won't Believe Your Ice!,6.735,7646,Ray Romano-John Leguizamo-Denis Leary-Queen Latifah-Simon Pegg-Seann William Scott-Josh Peck-Chris Wedge-Karen Disher-Kristen Wiig-Eunice Cho-Harrison Fahn-Maile Flanagan-Jason Fricchione-Bill Hader-Kelly Keaton-Joey King-Lucas Leguizamo-Jane Lynch-Regan Mizrahi-Clea Lewis-Allegra Leguizamo-Carlos Saldanha-Claudia Besso-Bea Miller-Christian Pikes-Avery Christopher Plum-Joe Romano-Manoela Scarpa Saldanha-Sofia Scarpa Saldanha-Cindy Slattery-Matt Adler-Steve Alterman-Anthony Amorim-Holly Dorff-Nicole Ehinger-David H. Kramer-Selenis Leyva-Matt McCarthy-David McCharen-Tim Nordquist-Devika Parikh-Alexandra Pisacane-Jake Schwencke-Amanda Scott-Johnathan Tchaikovsky-Pamala Tyson-June Christopher-Frank Welker-GÌ©rard Lanvin-Ìälie Semoun-Vincent Cassel-Christophe Dechavanne,ice age-bridge-insanity-sequel-prehistory-jungle-dinosaur-creature-birth-duringcreditsstinger,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg,950-57800-425-278154-10527-953-810-9502-80321-10192-809-46195-49444-13053-808-38757-920-49013-22794-2062-12
206647,Spectre,Action-Adventure-Thriller,en,A cryptic message from Bond‰Ûªs past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.,31.663,Columbia Pictures-Metro-Goldwyn-Mayer-Eon Productions,10/26/15,245000000,880674609,148,Released,A Plan No One Escapes,6.53,9725,Daniel Craig-Christoph Waltz-LÌ©a Seydoux-Ralph Fiennes-Naomie Harris-Ben Whishaw-Monica Bellucci-Dave Bautista-Andrew Scott-Rory Kinnear-Jesper Christensen-Alessandro Cremona-Stephanie Sigman-Tenoch Huerta MejÌ_a-Adriana Paz-Marco Zingaro-Ian Bonar-Pip Carter-Simon Lenagan-Alessandro Bressanello-Marc Zinga-Brigitte Millar-Adel Bencherif-Peppe Lanzetta-Francesco Arca-Matteo Taranto-Emilio Aniba-Dai Tabuchi-George Lasha-Sargon Yelda-Andy Cheung-Antonio Salines-Nigel Barber-Patrice Naiambana-Stephane Cornicard-Gary Fannin-Sadao Ueda-Wai Wong-Joseph Balderrama-Eiji Mihara-Junichi Kajioka-Victor SchefÌ©-Tristan Matthiae-Detlef Bothe-Bodo Friesecke-Noah Saavedra-Francis Attakpah-Michael Glantschnig-Marlon Boess-Lara Parmiani-Amra Mallassi-Ziad Abaza-Derek Horsham-Nari Blair-Mangat-Pezhmaan Alinia-Judi Dench-Kim Adis-Steve Barnett-Romeo Visca-Domenico Fortunato-Taylor Murphy,spy-based on novel or book-secret agent-sequel-mi6-british secret service-united kingdom,/672kUEMtTHcaVYSVY4eiHEliHFa.jpg,/8lBViysvNJBPkl6zG1LVAaW3qhj.jpg,37724-10764-36557-140607-177677-286217-36669-714-87101-710-131634-36643-135397-207703-102899-281957-700-122917-76341-168259-127585
